session_id,attempt_id,pair_id,attack,attack_family,source_identity,target_identity,epsilon,alpha,steps,threshold,similarity_before,similarity_after_attack,threshold_margin,accepted_after_attack,attack_success_before_defense,source_file,target_enroll_file,adv_file,perturbation_file,jpeg_evaluation_basis,jpeg_attack_success_before_defense,jpeg_similarity_after_defense,jpeg_accepted_after_defense,jpeg_defense_bypassed,jpeg_defense_success,jpeg_defense_time_sec,smoothing_evaluation_basis,smoothing_attack_success_before_defense,smoothing_similarity_after_defense,smoothing_accepted_after_defense,smoothing_defense_bypassed,smoothing_defense_success,smoothing_defense_time_sec,bitdepth_evaluation_basis,bitdepth_attack_success_before_defense,bitdepth_similarity_after_defense,bitdepth_accepted_after_defense,bitdepth_defense_bypassed,bitdepth_defense_success,bitdepth_defense_time_sec,adv_training_evaluation_basis,adv_training_attack_success_before_defense,adv_training_similarity_after_defense,adv_training_accepted_after_defense,adv_training_defense_bypassed,adv_training_defense_success,adv_training_defense_time_sec
faceauth_defense_5ceb016afb70,vf_5ceb016afb70,pair_000175,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Jean_Chretien,0.005,0.001,10,0.47966246581077576,0.21243226528167725,0.5431194305419922,0.063457,True,True,samples/0.005/vf_5ceb016afb70/source/Gerhard_Schroeder_0098.jpg,samples/0.005/vf_5ceb016afb70/target_enroll/Jean_Chretien_0015.jpg,samples/0.005/vf_5ceb016afb70/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_5ceb016afb70/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.48769191,True,True,False,0.0012,artifact_reload,True,-0.18226616,False,False,True,0.0014,artifact_reload,True,0.43172747,False,False,True,0.0007,legacy_record,True,0.09923181,False,False,True,
faceauth_defense_5e27ff52cbc6,vf_5e27ff52cbc6,pair_000064,targeted_pgd_facenet_verification,pgd,Colin_Powell,Gerhard_Schroeder,0.01,0.001,10,0.47966246581077576,0.36480143666267395,0.7390303611755371,0.259368,True,True,samples/0.010/vf_5e27ff52cbc6/source/Colin_Powell_0185.jpg,samples/0.010/vf_5e27ff52cbc6/target_enroll/Gerhard_Schroeder_0084.jpg,samples/0.010/vf_5e27ff52cbc6/adversarial/Colin_Powell_Colin_Powell_0185_to_Gerhard_Schroeder_Gerhard_Schroeder_0084_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5e27ff52cbc6/perturbation/Colin_Powell_Colin_Powell_0185_to_Gerhard_Schroeder_Gerhard_Schroeder_0084_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.66677374,True,True,False,0.0013,artifact_reload,True,0.09614733,False,False,True,0.0014,artifact_reload,True,0.63505191,True,True,False,0.0007,legacy_record,True,0.34097481,False,False,True,
faceauth_defense_5e55848a9327,vf_5e55848a9327,pair_000118,targeted_pgd_facenet_verification,pgd,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2625645697116852,0.7074517607688904,0.227789,True,True,samples/0.010/vf_5e55848a9327/source/George_W_Bush_0064.jpg,samples/0.010/vf_5e55848a9327/target_enroll/Tony_Blair_0077.jpg,samples/0.010/vf_5e55848a9327/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5e55848a9327/perturbation/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62545538,True,True,False,0.0012,artifact_reload,True,0.50749922,True,True,False,0.0015,artifact_reload,True,0.58365852,True,True,False,0.0007,legacy_record,True,0.09940073,False,False,True,
faceauth_defense_5eefde1bcecb,vf_5eefde1bcecb,pair_000138,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Gerhard_Schroeder,0.01,0.001,20,0.47966246581077576,-0.007280323654413223,0.5443698167800903,0.064707,True,True,samples/0.010/vf_5eefde1bcecb/source/Jean_Chretien_0044.jpg,samples/0.010/vf_5eefde1bcecb/target_enroll/Gerhard_Schroeder_0067.jpg,samples/0.010/vf_5eefde1bcecb/adversarial/Jean_Chretien_Jean_Chretien_0044_to_Gerhard_Schroeder_Gerhard_Schroeder_0067_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_5eefde1bcecb/perturbation/Jean_Chretien_Jean_Chretien_0044_to_Gerhard_Schroeder_Gerhard_Schroeder_0067_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,False,0.39885083,False,False,False,0.0012,artifact_reload,False,0.08077829,False,False,False,0.0013,artifact_reload,False,0.31027871,False,False,False,0.0007,legacy_record,True,0.28798828,False,False,True,
faceauth_defense_5f9215622b13,vf_5f9215622b13,pair_000167,targeted_pgd_facenet_verification,pgd,Junichiro_Koizumi,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.08470536768436432,0.6169680953025818,0.137306,True,True,samples/0.010/vf_5f9215622b13/source/Junichiro_Koizumi_0009.jpg,samples/0.010/vf_5f9215622b13/target_enroll/Colin_Powell_0223.jpg,samples/0.010/vf_5f9215622b13/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0009_to_Colin_Powell_Colin_Powell_0223_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5f9215622b13/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0009_to_Colin_Powell_Colin_Powell_0223_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.48610228,True,True,False,0.0013,artifact_reload,True,0.03400593,False,False,True,0.0014,artifact_reload,True,0.41790983,False,False,True,0.0008,legacy_record,True,0.29983175,False,False,True,
faceauth_defense_5fefae7baf11,vf_5fefae7baf11,pair_000173,targeted_pgd_facenet_verification,pgd,Hugo_Chavez,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.24413633346557617,0.6518185138702393,0.172156,True,True,samples/0.010/vf_5fefae7baf11/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_5fefae7baf11/target_enroll/Colin_Powell_0212.jpg,samples/0.010/vf_5fefae7baf11/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5fefae7baf11/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.58777529,True,True,False,0.0013,artifact_reload,True,0.23296548,False,False,True,0.0016,artifact_reload,True,0.55689478,True,True,False,0.0007,legacy_record,True,-0.09209318,False,False,True,
faceauth_defense_6663921a6626,vf_6663921a6626,pair_000113,targeted_pgd_facenet_verification,pgd,John_Ashcroft,George_W_Bush,0.005,0.001,10,0.47966246581077576,0.2551112174987793,0.5548455715179443,0.075183,True,True,samples/0.005/vf_6663921a6626/source/John_Ashcroft_0006.jpg,samples/0.005/vf_6663921a6626/target_enroll/George_W_Bush_0374.jpg,samples/0.005/vf_6663921a6626/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_6663921a6626/perturbation/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.53203398,True,True,False,0.0013,artifact_reload,True,0.36159396,False,False,True,0.0014,artifact_reload,True,0.50242531,True,True,False,0.0007,legacy_record,True,-0.20659849,False,False,True,
faceauth_defense_67de95f8645a,vf_67de95f8645a,pair_000209,targeted_pgd_facenet_verification,pgd,John_Ashcroft,George_W_Bush,0.005,0.001,10,0.47966246581077576,0.2542901635169983,0.5715668201446533,0.091904,True,True,samples/0.005/vf_67de95f8645a/source/John_Ashcroft_0018.jpg,samples/0.005/vf_67de95f8645a/target_enroll/George_W_Bush_0374.jpg,samples/0.005/vf_67de95f8645a/adversarial/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_67de95f8645a/perturbation/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.54395723,True,True,False,0.0013,artifact_reload,True,0.27497706,False,False,True,0.0015,artifact_reload,True,0.53280902,True,True,False,0.0007,legacy_record,True,0.2808722,False,False,True,
faceauth_defense_68193fc82496,vf_68193fc82496,pair_000172,targeted_pgd_facenet_verification,pgd,Tony_Blair,John_Ashcroft,0.005,0.001,10,0.47966246581077576,0.16956353187561035,0.5850425958633423,0.10538,True,True,samples/0.005/vf_68193fc82496/source/Tony_Blair_0120.jpg,samples/0.005/vf_68193fc82496/target_enroll/John_Ashcroft_0043.jpg,samples/0.005/vf_68193fc82496/adversarial/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_68193fc82496/perturbation/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.53541154,True,True,False,0.0014,artifact_reload,True,0.36901256,False,False,True,0.0013,artifact_reload,True,0.48282748,True,True,False,0.0008,legacy_record,True,-0.01279155,False,False,True,
faceauth_defense_69175dbfa8d3,vf_69175dbfa8d3,pair_000030,targeted_pgd_facenet_verification,pgd,George_W_Bush,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.21223020553588867,0.732471227645874,0.252809,True,True,samples/0.010/vf_69175dbfa8d3/source/George_W_Bush_0510.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69175dbfa8d3/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.63731933,True,True,False,0.0012,artifact_reload,True,0.23541759,False,False,True,0.0013,artifact_reload,True,0.58823574,True,True,False,0.0007,legacy_record,True,0.1382091,False,False,True,
faceauth_defense_6929e956eb55,vf_6929e956eb55,pair_000174,targeted_pgd_facenet_verification,pgd,Colin_Powell,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.05099835246801376,0.5045754909515381,0.024913,True,True,samples/0.010/vf_6929e956eb55/source/Colin_Powell_0105.jpg,samples/0.010/vf_6929e956eb55/target_enroll/Jean_Chretien_0044.jpg,samples/0.010/vf_6929e956eb55/adversarial/Colin_Powell_Colin_Powell_0105_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_6929e956eb55/perturbation/Colin_Powell_Colin_Powell_0105_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.40392333,False,False,False,0.0012,artifact_reload,False,0.18861878,False,False,False,0.0016,artifact_reload,False,0.3578082,False,False,False,0.0007,legacy_record,True,-0.00924952,False,False,True,
faceauth_defense_69347058fea9,vf_69347058fea9,pair_000147,targeted_pgd_facenet_verification,pgd,Colin_Powell,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.3366205096244812,0.7419633269309998,0.262301,True,True,samples/0.010/vf_69347058fea9/source/Colin_Powell_0179.jpg,samples/0.010/vf_69347058fea9/target_enroll/Tony_Blair_0027.jpg,samples/0.010/vf_69347058fea9/adversarial/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69347058fea9/perturbation/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.66379935,True,True,False,0.0012,artifact_reload,True,0.21233925,False,False,True,0.0013,artifact_reload,True,0.63099027,True,True,False,0.0007,legacy_record,True,0.00227455,False,False,True,
faceauth_defense_695ced84ba67,vf_695ced84ba67,pair_000147,targeted_pgd_facenet_verification,pgd,Colin_Powell,Tony_Blair,0.01,0.001,20,0.47966246581077576,0.3366205096244812,0.7980382442474365,0.318376,True,True,samples/0.010/vf_695ced84ba67/source/Colin_Powell_0179.jpg,samples/0.010/vf_695ced84ba67/target_enroll/Tony_Blair_0027.jpg,samples/0.010/vf_695ced84ba67/adversarial/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_695ced84ba67/perturbation/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.6871056,True,True,False,0.0012,artifact_reload,True,0.22102435,False,False,True,0.0014,artifact_reload,True,0.64189267,True,True,False,0.0007,legacy_record,True,-0.01670163,False,False,True,
faceauth_defense_6a63f157f962,vf_6a63f157f962,pair_000192,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.23458966612815857,0.7150100469589233,0.235348,True,True,samples/0.010/vf_6a63f157f962/source/Donald_Rumsfeld_0119.jpg,samples/0.010/vf_6a63f157f962/target_enroll/Tony_Blair_0063.jpg,samples/0.010/vf_6a63f157f962/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_6a63f157f962/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62264335,True,True,False,0.0013,artifact_reload,True,0.23323497,False,False,True,0.0013,artifact_reload,True,0.56345934,True,True,False,0.0007,legacy_record,True,0.08172741,False,False,True,
faceauth_defense_6b0e24ee0c42,vf_6b0e24ee0c42,pair_000160,targeted_pgd_facenet_verification,pgd,Junichiro_Koizumi,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.26550135016441345,0.6895993947982788,0.209937,True,True,samples/0.010/vf_6b0e24ee0c42/source/Junichiro_Koizumi_0049.jpg,samples/0.010/vf_6b0e24ee0c42/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_6b0e24ee0c42/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_6b0e24ee0c42/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62408781,True,True,False,0.0013,artifact_reload,True,0.34809324,False,False,True,0.0014,artifact_reload,True,0.57611668,True,True,False,0.0008,legacy_record,True,-0.0938298,False,False,True,
faceauth_defense_6be53278bc7b,vf_6be53278bc7b,pair_000198,targeted_pgd_facenet_verification,pgd,Jean_Chretien,George_W_Bush,0.01,0.001,10,0.47966246581077576,-0.16434818506240845,0.5586450099945068,0.078983,True,True,samples/0.010/vf_6be53278bc7b/source/Jean_Chretien_0050.jpg,samples/0.010/vf_6be53278bc7b/target_enroll/George_W_Bush_0302.jpg,samples/0.010/vf_6be53278bc7b/adversarial/Jean_Chretien_Jean_Chretien_0050_to_George_W_Bush_George_W_Bush_0302_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_6be53278bc7b/perturbation/Jean_Chretien_Jean_Chretien_0050_to_George_W_Bush_George_W_Bush_0302_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.44227329,False,False,False,0.0013,artifact_reload,False,0.07167419,False,False,False,0.0015,artifact_reload,False,0.35638112,False,False,False,0.0007,legacy_record,True,0.17073011,False,False,True,
faceauth_defense_6de98ee3f79f,vf_6de98ee3f79f,pair_000177,targeted_pgd_facenet_verification,pgd,Jean_Chretien,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.17093873023986816,0.5572605133056641,0.077598,True,True,samples/0.010/vf_6de98ee3f79f/source/Jean_Chretien_0044.jpg,samples/0.010/vf_6de98ee3f79f/target_enroll/John_Ashcroft_0013.jpg,samples/0.010/vf_6de98ee3f79f/adversarial/Jean_Chretien_Jean_Chretien_0044_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_6de98ee3f79f/perturbation/Jean_Chretien_Jean_Chretien_0044_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.48940021,True,True,False,0.0014,artifact_reload,True,0.23389848,False,False,True,0.0014,artifact_reload,True,0.42827529,False,False,True,0.0007,legacy_record,True,-0.15702438,False,False,True,
faceauth_defense_6e30a0127ed0,vf_6e30a0127ed0,pair_000098,targeted_pgd_facenet_verification,pgd,Ariel_Sharon,Gerhard_Schroeder,0.01,0.001,20,0.47966246581077576,0.08480535447597504,0.5401043891906738,0.060442,True,True,samples/0.010/vf_6e30a0127ed0/source/Ariel_Sharon_0042.jpg,samples/0.010/vf_6e30a0127ed0/target_enroll/Gerhard_Schroeder_0036.jpg,samples/0.010/vf_6e30a0127ed0/adversarial/Ariel_Sharon_Ariel_Sharon_0042_to_Gerhard_Schroeder_Gerhard_Schroeder_0036_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_6e30a0127ed0/perturbation/Ariel_Sharon_Ariel_Sharon_0042_to_Gerhard_Schroeder_Gerhard_Schroeder_0036_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,False,0.42856458,False,False,False,0.0015,artifact_reload,False,0.05652932,False,False,False,0.0015,artifact_reload,False,0.37041435,False,False,False,0.0007,legacy_record,True,0.14107095,False,False,True,
faceauth_defense_6ebbe2b8ba39,vf_6ebbe2b8ba39,pair_000044,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,George_W_Bush,0.01,0.001,20,0.47966246581077576,0.1911584734916687,0.7213709354400635,0.241708,True,True,samples/0.010/vf_6ebbe2b8ba39/source/Gerhard_Schroeder_0063.jpg,samples/0.010/vf_6ebbe2b8ba39/target_enroll/George_W_Bush_0434.jpg,samples/0.010/vf_6ebbe2b8ba39/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0063_to_George_W_Bush_George_W_Bush_0434_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_6ebbe2b8ba39/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0063_to_George_W_Bush_George_W_Bush_0434_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.5891515,True,True,False,0.0013,artifact_reload,True,0.12925309,False,False,True,0.0014,artifact_reload,True,0.54052985,True,True,False,0.0008,legacy_record,True,0.24877183,False,False,True,
faceauth_defense_6f5a7ccd035b,vf_6f5a7ccd035b,pair_000143,targeted_pgd_facenet_verification,pgd,George_W_Bush,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,-0.1311463713645935,0.559013843536377,0.079351,True,True,samples/0.010/vf_6f5a7ccd035b/source/George_W_Bush_0033.jpg,samples/0.010/vf_6f5a7ccd035b/target_enroll/Ariel_Sharon_0049.jpg,samples/0.010/vf_6f5a7ccd035b/adversarial/George_W_Bush_George_W_Bush_0033_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_6f5a7ccd035b/perturbation/George_W_Bush_George_W_Bush_0033_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.45226693,False,False,False,0.0013,artifact_reload,False,0.16189803,False,False,False,0.0014,artifact_reload,False,0.41894263,False,False,False,0.0007,legacy_record,True,0.06735976,False,False,True,
faceauth_defense_7067569a1052,vf_7067569a1052,pair_000132,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Gerhard_Schroeder,0.01,0.001,10,0.47966246581077576,0.22481846809387207,0.7054764628410339,0.225814,True,True,samples/0.010/vf_7067569a1052/source/Donald_Rumsfeld_0082.jpg,samples/0.010/vf_7067569a1052/target_enroll/Gerhard_Schroeder_0098.jpg,samples/0.010/vf_7067569a1052/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7067569a1052/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62805068,True,True,False,0.0014,artifact_reload,True,0.36476487,False,False,True,0.0013,artifact_reload,True,0.60378724,True,True,False,0.0007,legacy_record,True,0.09365916,False,False,True,
faceauth_defense_706e2b75254c,vf_706e2b75254c,pair_000184,targeted_pgd_facenet_verification,pgd,George_W_Bush,Gerhard_Schroeder,0.01,0.001,10,0.47966246581077576,0.3401437997817993,0.8522152304649353,0.372553,True,True,samples/0.010/vf_706e2b75254c/source/George_W_Bush_0111.jpg,samples/0.010/vf_706e2b75254c/target_enroll/Gerhard_Schroeder_0024.jpg,samples/0.010/vf_706e2b75254c/adversarial/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_706e2b75254c/perturbation/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.78738391,True,True,False,0.0015,artifact_reload,True,0.37116882,False,False,True,0.0013,artifact_reload,True,0.74831247,True,True,False,0.0008,legacy_record,True,0.18696235,False,False,True,
faceauth_defense_7115de04e344,vf_7115de04e344,pair_000108,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.23002798855304718,0.7293652296066284,0.249703,True,True,samples/0.010/vf_7115de04e344/source/Donald_Rumsfeld_0017.jpg,samples/0.010/vf_7115de04e344/target_enroll/Jean_Chretien_0007.jpg,samples/0.010/vf_7115de04e344/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7115de04e344/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.64312267,True,True,False,0.0012,artifact_reload,True,0.28332916,False,False,True,0.0015,artifact_reload,True,0.61483014,True,True,False,0.0007,legacy_record,True,0.48258498,True,True,False,
faceauth_defense_72324ad0e227,vf_72324ad0e227,pair_000190,targeted_pgd_facenet_verification,pgd,George_W_Bush,Gerhard_Schroeder,0.005,0.001,10,0.47966246581077576,0.16867852210998535,0.5315321087837219,0.05187,True,True,samples/0.005/vf_72324ad0e227/source/George_W_Bush_0175.jpg,samples/0.005/vf_72324ad0e227/target_enroll/Gerhard_Schroeder_0075.jpg,samples/0.005/vf_72324ad0e227/adversarial/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_72324ad0e227/perturbation/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.49301118,True,True,False,0.0012,artifact_reload,True,-0.05333941,False,False,True,0.0014,artifact_reload,True,0.43743974,False,False,True,0.0007,legacy_record,True,0.10512204,False,False,True,
faceauth_defense_7234807594c7,vf_7234807594c7,pair_000117,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.23801392316818237,0.652213454246521,0.172551,True,True,samples/0.010/vf_7234807594c7/source/John_Ashcroft_0030.jpg,samples/0.010/vf_7234807594c7/target_enroll/Ariel_Sharon_0049.jpg,samples/0.010/vf_7234807594c7/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7234807594c7/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.57991695,True,True,False,0.0015,artifact_reload,True,0.19103274,False,False,True,0.0013,artifact_reload,True,0.54250878,True,True,False,0.0007,legacy_record,True,0.29549304,False,False,True,
faceauth_defense_72be6e8889a8,vf_72be6e8889a8,pair_000029,targeted_pgd_facenet_verification,pgd,George_W_Bush,Tony_Blair,0.005,0.001,10,0.47966246581077576,0.2958222031593323,0.5673611164093018,0.087699,True,True,samples/0.005/vf_72be6e8889a8/source/George_W_Bush_0442.jpg,samples/0.005/vf_72be6e8889a8/target_enroll/Tony_Blair_0088.jpg,samples/0.005/vf_72be6e8889a8/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_72be6e8889a8/perturbation/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.53398561,True,True,False,0.0012,artifact_reload,True,0.27850908,False,False,True,0.0013,artifact_reload,True,0.48242965,True,True,False,0.0008,legacy_record,True,0.15801354,False,False,True,
