session_id,attempt_id,timestamp,account_id,source_identity,target_identity,pair_id,attack,attack_family,is_adaptive,epsilon,alpha,steps,queries_used,similarity_before,similarity_after_attack,similarity_gain,threshold,threshold_margin,accepted_before,accepted_after_attack,attack_success_before_defense,defense,bypassed_defenses,similarity_after_defense,accepted_after_defense,defense_bypassed,strong_defense_bypassed,defense_success,defense_time_sec,l2,linf,time_sec,risk_score,risk_level,rule_hits,source_file,target_enroll_file,adv_file,perturbation_file,rule_reasons
faceauth_sess_000611,vf_c9137a4450fa,2026-06-28T15:16:47+09:00,account_2930c947d69b,source_ea9c6f198674,target_f279b767b25d,pair_000022,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.1098809614777565,0.1305430382490158,0.020662076771259308,0.47966246581077576,-0.349119,False,False,False,,,,False,False,False,False,,1.5468178987503052,0.009999983012676239,4.879318330999922,30,medium,FA-R003;FA-R005;FA-R006,artifact_00c88802fcd48899,artifact_fa46fb138830feea,artifact_d7972943562fd027,artifact_b96f569d80b43a96,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000612,vf_436615b3dbe9,2026-06-28T15:17:24+09:00,account_a833223b917d,source_ea9c6f198674,target_3b63f0fe705d,pair_000023,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.2886335849761963,0.30978715419769287,0.021153569221496582,0.47966246581077576,-0.169875,False,False,False,,,,False,False,False,False,,1.5531038045883179,0.00999981164932251,4.83918307700003,30,medium,FA-R003;FA-R005;FA-R006,artifact_00c88802fcd48899,artifact_aeabab648ee76405,artifact_589765d5f5398ad1,artifact_43504aa5afcd2cf1,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000613,vf_f3ef47e3cb21,2026-06-28T15:18:01+09:00,account_325c93af0e36,source_ebc43d3edd78,target_03259d71c4a4,pair_000029,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.2956855893135071,0.3187556266784668,0.023070037364959717,0.47966246581077576,-0.160907,False,False,False,,,,False,False,False,False,,1.5054064989089966,0.009998850524425507,4.821037591999925,30,medium,FA-R003;FA-R005;FA-R006,artifact_1b4c70644f1299a2,artifact_3a34b6adee0ba8c1,artifact_3298d239eec7326a,artifact_7407f55771aa321b,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000614,vf_94fc6a1a2a89,2026-06-28T15:18:38+09:00,account_e24a8188935d,source_ebc43d3edd78,target_6d0d6f90d03e,pair_000030,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.21204963326454163,0.23901167511940002,0.0269620418548584,0.47966246581077576,-0.240651,False,False,False,,,,False,False,False,False,,1.6030902862548828,0.009999871253967285,4.780607821999979,30,medium,FA-R003;FA-R005;FA-R006,artifact_2242bc25b35400a2,artifact_062dc64e9a7ed17d,artifact_6bceb6a7f0148f39,artifact_33ebbae28b8d487e,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000615,vf_f47a26d5d20e,2026-06-28T15:19:15+09:00,account_ffbb30f1279e,source_c65c3c2f694d,target_952b25972fe5,pair_000032,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.19204261898994446,0.21483027935028076,0.022787660360336304,0.47966246581077576,-0.264832,False,False,False,,,,False,False,False,False,,1.5614153146743774,0.009999863803386688,4.797445862000018,30,medium,FA-R003;FA-R005;FA-R006,artifact_d3f3c384ca4ba6ff,artifact_4c14d8f7cdffaea1,artifact_bbdb85323d17d101,artifact_fe72c65fa88e8192,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_c65c3c2f694d targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000616,vf_2f20e816ac4a,2026-06-28T15:19:52+09:00,account_325c93af0e36,source_4008c321c1f3,target_03259d71c4a4,pair_000034,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.1947551965713501,0.21722865104675293,0.022473454475402832,0.47966246581077576,-0.262434,False,False,False,,,,False,False,False,False,,1.5272736549377441,0.009999874979257584,4.816009548000011,30,medium,FA-R003;FA-R005;FA-R006,artifact_3efcfdc62fe32047,artifact_3a34b6adee0ba8c1,artifact_9f155c0b0a06614a,artifact_3cc00baf25a49f49,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000617,vf_8c785b4ba655,2026-06-28T15:20:29+09:00,account_2930c947d69b,source_16254f944d43,target_f279b767b25d,pair_000036,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.19197498261928558,0.2141214907169342,0.02214650809764862,0.47966246581077576,-0.265541,False,False,False,,,,False,False,False,False,,1.559991478919983,0.00999981164932251,4.846608594000031,30,medium,FA-R003;FA-R005;FA-R006,artifact_ae7fdb68dc972b38,artifact_17a344f11f3f80bf,artifact_7acf43883bc24817,artifact_f26087bff7d2b590,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000618,vf_3c95bae78142,2026-06-28T15:21:06+09:00,account_096db15d39e1,source_27656f3b65b8,target_bbb0daa338ba,pair_000037,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.11188715696334839,0.13015776872634888,0.01827061176300049,0.47966246581077576,-0.349505,False,False,False,,,,False,False,False,False,,1.5601757764816284,0.009999990463256836,4.771503998000071,30,medium,FA-R003;FA-R005;FA-R006,artifact_6a722acc795f2f88,artifact_c3bd2843a9e30dc4,artifact_65c6d577ed8f28a6,artifact_97162c213eb2b1f6,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000619,vf_0ea415cf6d53,2026-06-28T15:21:43+09:00,account_8b79ce491c71,source_b82940bb25ca,target_a5eaf0f7d6ad,pair_000041,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,-0.04437928646802902,-0.02629636414349079,0.01808292232453823,0.47966246581077576,-0.505959,False,False,False,,,,False,False,False,False,,1.5308291912078857,0.009999975562095642,4.7914748919999965,30,medium,FA-R003;FA-R005;FA-R006,artifact_4cb0898fc788cf01,artifact_0702cafe74f98abe,artifact_7b214597b264aeab,artifact_70bcde3fb60020cc,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000620,vf_6af3e409495b,2026-06-28T15:22:20+09:00,account_2930c947d69b,source_27656f3b65b8,target_f279b767b25d,pair_000043,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,-0.09773245453834534,-0.08027131110429764,0.0174611434340477,0.47966246581077576,-0.559934,False,False,False,,,,False,False,False,False,,1.5745117664337158,0.009999910369515419,4.805544655999938,30,medium,FA-R003;FA-R005;FA-R006,artifact_e593c1bc8e7873a5,artifact_d3f3c384ca4ba6ff,artifact_09015b9860632211,artifact_a29472fdd1ba662c,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000621,vf_2dff562b1e0b,2026-06-28T15:22:57+09:00,account_096db15d39e1,source_16254f944d43,target_bbb0daa338ba,pair_000044,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.19129431247711182,0.21649573743343353,0.025201424956321716,0.47966246581077576,-0.263167,False,False,False,,,,False,False,False,False,,1.5625981092453003,0.009999990463256836,4.7517894950000255,30,medium,FA-R003;FA-R005;FA-R006,artifact_a8acefb8d9770860,artifact_c20421a5931a20d4,artifact_6d0a54745faeb774,artifact_05fdf6d7d4717af7,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000622,vf_cc8aa6bb0aa7,2026-06-28T15:23:34+09:00,account_2930c947d69b,source_ebc43d3edd78,target_f279b767b25d,pair_000045,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.034062452614307404,0.06603959202766418,0.03197713941335678,0.47966246581077576,-0.413623,False,False,False,,,,False,False,False,False,,1.5876212120056152,0.00999981164932251,4.764746696999964,30,medium,FA-R003;FA-R005;FA-R006,artifact_8c890d6f034b2cc7,artifact_d29b7da3970ccc10,artifact_ec75121c669af6a2,artifact_49af037165b48688,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000623,vf_67b8b20997f7,2026-06-28T15:24:11+09:00,account_ffbb30f1279e,source_6eda93227392,target_952b25972fe5,pair_000049,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,-0.030874935910105705,-0.004025204572826624,0.02684973133727908,0.47966246581077576,-0.483688,False,False,False,,,,False,False,False,False,,1.5513505935668945,0.009999990463256836,4.810690711000007,30,medium,FA-R003;FA-R005;FA-R006,artifact_90a0fa26e04619ad,artifact_239654de81fc51e7,artifact_9a8eb49c67f3a49e,artifact_00ba1858885adf14,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000624,vf_74bbdceed0f6,2026-06-28T15:24:48+09:00,account_e24a8188935d,source_27656f3b65b8,target_6d0d6f90d03e,pair_000052,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.13566207885742188,0.15362083911895752,0.017958760261535645,0.47966246581077576,-0.326042,False,False,False,,,,False,False,False,False,,1.5967587232589722,0.009999871253967285,4.802399027000092,30,medium,FA-R003;FA-R005;FA-R006,artifact_82b6e4f9c7d504d7,artifact_1b281b18746be63e,artifact_a13dc1b1e6e88f6c,artifact_10e3e956e3954fa4,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000625,vf_9d12edd1d1d2,2026-06-28T15:25:25+09:00,account_aa8cb7bdb1ee,source_4008c321c1f3,target_5356319edd8e,pair_000053,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.03062933310866356,0.054273493587970734,0.023644160479307175,0.47966246581077576,-0.425389,False,False,False,,,,False,False,False,False,,1.5318859815597534,0.00999993085861206,4.786289582999984,30,medium,FA-R003;FA-R005;FA-R006,artifact_3efcfdc62fe32047,artifact_64a5cad660793f7d,artifact_42984abdeb5e324b,artifact_c91c63cbc6d46008,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000626,vf_f446a257a185,2026-06-28T15:26:02+09:00,account_e24a8188935d,source_6eda93227392,target_6d0d6f90d03e,pair_000054,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.22124281525611877,0.23829275369644165,0.017049938440322876,0.47966246581077576,-0.24137,False,False,False,,,,False,False,False,False,,1.5504686832427979,0.00999993085861206,4.9209536879999405,30,medium,FA-R003;FA-R005;FA-R006,artifact_8398ad0dddfb8e5b,artifact_bf038c021ac98e81,artifact_1cb8676160abc637,artifact_9859fd445bcff12f,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000627,vf_40e594bf29a5,2026-06-28T15:26:39+09:00,account_8b79ce491c71,source_ea9c6f198674,target_a5eaf0f7d6ad,pair_000056,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.10936132818460464,0.1305278241634369,0.021166495978832245,0.47966246581077576,-0.349135,False,False,False,,,,False,False,False,False,,1.5669784545898438,0.00999993085861206,4.820213609000007,30,medium,FA-R003;FA-R005;FA-R006,artifact_3c2901354758195b,artifact_779428829334b671,artifact_dc0b77cacccc5cb9,artifact_9705caa45756b185,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000628,vf_cbe14bb4208e,2026-06-28T15:27:16+09:00,account_2930c947d69b,source_16254f944d43,target_f279b767b25d,pair_000057,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.30851829051971436,0.3357818126678467,0.027263522148132324,0.47966246581077576,-0.143881,False,False,False,,,,False,False,False,False,,1.5314993858337402,0.009999868459999561,4.8485857969999415,35,medium,FA-R003;FA-R005;FA-R006;FA-R007,artifact_4eaee4ca2fe3c90c,artifact_d3f3c384ca4ba6ff,artifact_5a569858ee5a0618,artifact_624ecd62d411922e,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.308518 >= 0.300000"", ""rule_id"": ""FA-R007""}]"
faceauth_sess_000629,vf_6757c4c6d527,2026-06-28T15:27:53+09:00,account_8b79ce491c71,source_ea9c6f198674,target_a5eaf0f7d6ad,pair_000060,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.08021659404039383,0.10297281295061111,0.022756218910217285,0.47966246581077576,-0.37669,False,False,False,,,,False,False,False,False,,1.5129680633544922,0.009999595582485199,4.8474969620000365,30,medium,FA-R003;FA-R005;FA-R006,artifact_7c1bb180bda6ddd8,artifact_8398ad0dddfb8e5b,artifact_535e6319185c45b3,artifact_6f7077f545cf36c3,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000630,vf_5f5082bc03b1,2026-06-28T15:28:30+09:00,account_ffbb30f1279e,source_4008c321c1f3,target_952b25972fe5,pair_000062,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,-0.1088896170258522,-0.08492513000965118,0.02396448701620102,0.47966246581077576,-0.564588,False,False,False,,,,False,False,False,False,,1.542014718055725,0.009999558329582214,4.777656438000008,30,medium,FA-R003;FA-R005;FA-R006,artifact_29f105adbb4d2bad,artifact_239654de81fc51e7,artifact_6d0aae84170c0079,artifact_20cace480d8c02c9,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000631,vf_9a13915d122c,2026-06-28T15:29:07+09:00,account_2930c947d69b,source_4008c321c1f3,target_f279b767b25d,pair_000063,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.2948468029499054,0.31986862421035767,0.02502182126045227,0.47966246581077576,-0.159794,False,False,False,,,,False,False,False,False,,1.5052742958068848,0.009999856352806091,4.919328167999993,30,medium,FA-R003;FA-R005;FA-R006,artifact_1b281b18746be63e,artifact_7a4eefea5b6653e5,artifact_34e782eee596bb2f,artifact_3b6437d89b7569d1,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000632,vf_1c565a84534f,2026-06-28T15:29:44+09:00,account_3290241e0d6b,source_27656f3b65b8,target_056bbd32291f,pair_000064,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.3647959232330322,0.380908727645874,0.016112804412841797,0.47966246581077576,-0.098754,False,False,False,,,,False,False,False,False,,1.5601218938827515,0.00999993085861206,4.752242495000019,35,medium,FA-R003;FA-R005;FA-R006;FA-R007,artifact_b5111b787938a753,artifact_ae7fdb68dc972b38,artifact_ca15df5ff912145e,artifact_8e17a7054c5bdcd5,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.364796 >= 0.300000"", ""rule_id"": ""FA-R007""}]"
faceauth_sess_000633,vf_1384510fda0c,2026-06-28T15:30:21+09:00,account_e24a8188935d,source_16254f944d43,target_6d0d6f90d03e,pair_000065,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.27380698919296265,0.2922312617301941,0.018424272537231445,0.47966246581077576,-0.187431,False,False,False,,,,False,False,False,False,,1.5833771228790283,0.009999841451644897,4.914891421999982,30,medium,FA-R003;FA-R005;FA-R006,artifact_c3f86906481f9416,artifact_062dc64e9a7ed17d,artifact_b089e1fbfde07036,artifact_f2cfa5023a709de4,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000634,vf_f6e3639d2fca,2026-06-28T15:30:58+09:00,account_8b79ce491c71,source_ebc43d3edd78,target_a5eaf0f7d6ad,pair_000068,targeted_square_facenet_verification,square,False,0.01,0.0,301,301,0.18924327194690704,0.21673832833766937,0.02749505639076233,0.47966246581077576,-0.262924,False,False,False,,,,False,False,False,False,,1.5576976537704468,0.00999981164932251,4.893450303999998,30,medium,FA-R003;FA-R005;FA-R006,artifact_0471ac4d52689408,artifact_f7ddd9f460a756b1,artifact_c53cd765cc3b979f,artifact_087456b78d9d095b,"[{""reason"": ""queries_used=301 >= 100"", ""rule_id"": ""FA-R003""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
